
09/09/18,1:59 PM, ,0.9248, ,$0.00,
09/09/18,3:57 PM, ,12.0312, ,$0.00,
09/09/18,4:17 PM, ,2.4970, ,$0.00,
09/09/18,4:21 PM, ,3.2441, ,$0.00,
09/12/18,3:31 PM, ,0.0068, ,$0.00,
09/14/18,8:35 PM, ,2.9833, ,$0.00,
09/15/18,11:46 AM, ,76.0898, ,$0.00,
09/15/18,12:33 PM, ,9.4433, ,$0.00,
09/15/18,3:05 PM, ,16.0546, ,$0.00,
09/15/18,3:41 PM, ,27.2392, ,$0.00,
09/15/18,4:04 PM, ,0.3359, ,$0.00,
09/15/18,8:21 PM, ,65.8369, ,$0.00,
09/15/18,9:48 PM, ,1.9609, ,$0.00,
09/16/18,6:12 AM, ,29.4873, ,$0.00,
09/16/18,7:50 AM, ,56.1562, ,$0.00,
09/16/18,7:50 AM, ,2.8730, ,$0.00,
09/16/18,9:35 AM, ,0.0761, ,$0.00,
09/16/18,9:42 AM, ,0.0810, ,$0.00,
09/16/18,9:48 AM, ,0.3808, ,$0.00,
09/16/18,9:49 AM, ,87.3281, ,$0.00,
09/16/18,9:51 AM, ,0.3740, ,$0.00,
09/16/18,10:06 AM, ,8.3564, ,$0.00,
09/16/18,10:08 AM, ,0.0830, ,$0.00,
09/16/18,10:11 AM, ,6.1767, ,$0.00,
09/16/18,10:23 AM, ,12.9365, ,$0.00,
09/16/18,10:34 AM, ,0.3193, ,$0.00,
09/16/18,10:36 AM, ,0.3886, ,$0.00,
09/16/18,11:04 AM, ,0.7685, ,$0.00,
09/16/18,11:12 AM, ,0.7226, ,$0.00,
09/16/18,11:13 AM, ,58.1464, ,$0.00,
09/16/18,11:19 AM, ,0.9833, ,$0.00,
09/16/18,11:38 AM, ,0.8808, ,$0.00,
09/16/18,11:40 AM, ,0.4960, ,$0.00,
09/16/18,11:46 AM, ,0.8535, ,$0.00,
09/16/18,11:52 AM, ,0.5673, ,$0.00,
09/16/18,11:55 AM, ,0.5185, ,$0.00,
09/16/18,12:09 PM, ,0.8388, ,$0.00,
09/16/18,12:44 PM, ,0.4482, ,$0.00,
09/16/18,12:48 PM, ,38.8496, ,$0.00,
09/16/18,1:48 PM, ,3.9228, ,$0.00,
09/16/18,1:54 PM, ,3.2939, ,$0.00,
09/16/18,2:44 PM, ,0.8925, ,$0.00,
09/16/18,2:45 PM, ,6.6953, ,$0.00,
09/20/18,10:37 AM, ,2.3994, ,$0.00,
09/20/18,12:41 PM, ,16.2753, ,$0.00,
09/20/18,12:42 PM, ,15.9150, ,$0.00,
09/20/18,5:51 PM, ,43.9970, ,$0.00,
09/20/18,7:55 PM, ,287.5019, ,$0.00,
09/20/18,9:24 PM, ,9.4697, ,$0.00,
09/21/18,9:07 AM, ,64.7050, ,$0.00,
09/21/18,11:04 AM, ,1.9716, ,$0.00,
09/21/18,11:29 AM, ,0.6406, ,$0.00,
09/21/18,3:10 PM, ,18.2226, ,$0.00,
09/21/18,3:43 PM, ,5.5976, ,$0.00,
09/21/18,3:59 PM, ,10.9238, ,$0.00,
09/21/18,6:38 PM, ,11.0117, ,$0.00,
09/22/18,7:50 AM, ,29.0146, ,$0.00,
09/22/18,7:52 AM, ,21.9501, ,$0.00,
09/22/18,8:09 AM, ,0.9814, ,$0.00,
09/22/18,8:22 AM, ,0.4072, ,$0.00,
09/22/18,8:31 AM, ,0.7373, ,$0.00,
09/22/18,2:30 PM, ,93.6035, ,$0.00,
09/22/18,3:49 PM, ,29.2812, ,$0.00,
09/22/18,4:59 PM, ,2.4892, ,$0.00,
09/22/18,8:46 PM, ,67.2841, ,$0.00,
09/22/18,9:18 PM, ,5.0361, ,$0.00,
09/22/18,10:17 PM, ,0.5537, ,$0.00,
09/22/18,10:18 PM, ,9.8037, ,$0.00,
09/22/18,10:39 PM, ,6.3779, ,$0.00,
09/22/18,11:38 PM, ,2.4218, ,$0.00,
09/22/18,11:41 PM, ,3.5615, ,$0.00,
09/23/18,7:43 AM, ,57.2656, ,$0.00,
09/23/18,9:01 AM, ,190.8046, ,$0.00,
09/23/18,10:33 AM, ,57.0927, ,$0.00,
09/23/18,12:20 PM, ,34.0761, ,$0.00,
09/23/18,1:47 PM, ,5.2060, ,$0.00,
09/23/18,1:49 PM, ,2.7695, ,$0.00,
09/23/18,1:52 PM, ,0.8808, ,$0.00,
09/23/18,2:52 PM, ,10.5000, ,$0.00,
09/23/18,2:52 PM, ,5.6601, ,$0.00,
09/23/18,3:16 PM, ,0.2666, ,$0.00,
09/26/18,7:02 AM, ,0.1386, ,$0.00,
09/26/18,7:18 AM, ,0.2246, ,$0.00,
09/26/18,8:56 AM, ,0.0117, ,$0.00,
09/27/18,12:53 PM, ,6.2871, ,$0.00,
09/27/18,1:30 PM, ,5.8105, ,$0.00,
09/27/18,2:47 PM, ,0.1718, ,$0.00,
09/27/18,2:47 PM, ,0.0302, ,$0.00,
09/27/18,2:50 PM, ,0.9511, ,$0.00,
09/30/18,12:16 PM, ,0.0458, ,$0.00,
10/04/18,2:52 PM, ,0.0195, ,$0.00,
10/04/18,3:47 PM, ,0.0156, ,$0.00,
10/04/18,3:50 PM, ,6.9199, ,$0.00,
10/04/18,4:37 PM, ,0.9218, ,$0.00,
10/05/18,2:00 PM, ,7.2207, ,$0.00,
10/05/18,9:23 PM, ,9.6806, ,$0.00,
10/06/18,5:13 AM, ,45.5029, ,$0.00,
10/06/18,5:47 AM, ,3.4863, ,$0.00,
10/06/18,5:47 AM, ,0.6142, ,$0.00,
10/06/18,5:54 AM, ,0.9472, ,$0.00,
10/06/18,5:54 AM, ,0.0761, ,$0.00,
10/06/18,5:58 AM, ,5.9091, ,$0.00,
10/06/18,6:16 AM, ,4.0029, ,$0.00,
10/06/18,6:17 AM, ,9.7597, ,$0.00,
10/06/18,6:37 AM, ,0.4111, ,$0.00,
10/06/18,10:39 AM, ,26.0634, ,$0.00,
10/06/18,1:50 PM, ,126.2138, ,$0.00,
10/06/18,2:56 PM, ,7.3300, ,$0.00,
10/06/18,7:50 PM, ,58.3291, ,$0.00,
10/06/18,8:26 PM, ,9.0917, ,$0.00,
10/06/18,8:48 PM, ,9.4755, ,$0.00,
10/06/18,8:48 PM, ,0.2089, ,$0.00,
10/06/18,8:54 PM, ,9.5156, ,$0.00,
10/06/18,9:49 PM, ,0.6435, ,$0.00,
10/06/18,9:49 PM, ,143.8515, ,$0.00,
10/06/18,10:13 PM, ,0.1376, ,$0.00,
10/06/18,10:16 PM, ,4.6982, ,$0.00,
10/06/18,10:56 PM, ,0.0214, ,$0.00,
10/06/18,10:56 PM, ,0.2343, ,$0.00,
10/06/18,11:03 PM, ,4.0654, ,$0.00,
10/07/18,7:08 AM, ,48.8564, ,$0.00,
10/07/18,7:54 AM, ,26.3857, ,$0.00,
10/07/18,8:14 AM, ,2.9931, ,$0.00,
10/07/18,9:37 AM, ,0.6875, ,$0.00,
10/07/18,9:47 AM, ,57.1513, ,$0.00,
10/07/18,9:48 AM, ,0.5566, ,$0.00,
10/07/18,9:49 AM, ,4.1630, ,$0.00,
10/07/18,9:55 AM, ,0.1337, ,$0.00,
10/07/18,9:56 AM, ,1.2236, ,$0.00,
10/07/18,10:01 AM, ,0.2558, ,$0.00,
10/07/18,10:11 AM, ,0.2128, ,$0.00,
10/07/18,10:33 AM, ,25.7353, ,$0.00,
10/07/18,10:39 AM, ,0.4511, ,$0.00,
10/07/18,11:07 AM, ,1.3515, ,$0.00,
10/07/18,11:14 AM, ,30.0957, ,$0.00,
10/07/18,11:29 AM, ,0.2539, ,$0.00,
10/07/18,11:42 AM, ,0.8154, ,$0.00,
10/07/18,1:15 PM, ,159.2480, ,$0.00,
10/07/18,3:02 PM, ,78.0917, ,$0.00,
10/07/18,6:15 PM, ,7.3466, ,$0.00,
10/07/18,6:46 PM, ,11.9033, ,$0.00,
10/07/18,7:33 PM, ,2.9384, ,$0.00,
10/07/18,8:05 PM, ,0.0029, ,$0.00,
10/08/18,8:41 AM, ,95.7363, ,$0.00,
10/08/18,10:26 AM, ,114.6484, ,$0.00,
10/08/18,12:06 PM, ,9.5136, ,$0.00,
10/08/18,12:29 PM, ,2.9990, ,$0.00,
10/08/18,2:47 PM, ,25.0546, ,$0.00,
10/08/18,3:58 PM, ,2.5087, ,$0.00,
10/08/18,5:09 PM, ,4.6982, ,$0.00,
10/08/18,5:22 PM, ,0.6728, ,$0.00,
08/09/18,6:37 PM, ,141.8505, ,$0.00,
08/10/18,1:50 PM, ,10.8398, ,$0.00,
08/10/18,2:06 PM, ,9.5810, ,$0.00,
08/10/18,2:26 PM, ,114.0810, ,$0.00,
08/10/18,2:26 PM, ,0.2246, ,$0.00,
08/10/18,2:36 PM, ,5.5908, ,$0.00,
08/10/18,3:27 PM, ,1.0722, ,$0.00,
08/10/18,4:18 PM, ,0.7480, ,$0.00,
08/10/18,4:25 PM, ,201.6220, ,$0.00,
08/10/18,4:46 PM, ,0.3710, ,$0.00,
08/10/18,5:05 PM, ,15.0869, ,$0.00,
08/10/18,5:16 PM, ,0.2695, ,$0.00,
08/10/18,5:39 PM, ,1.2646, ,$0.00,
08/10/18,5:40 PM, ,62.8330, ,$0.00,
08/10/18,5:40 PM, ,26.9843, ,$0.00,
08/10/18,5:54 PM, ,8.8691, ,$0.00,
08/10/18,6:22 PM, ,0.9062, ,$0.00,
08/10/18,6:41 PM, ,0.0019, ,$0.00,
08/11/18,7:55 PM, ,25.8359, ,$0.00,
08/11/18,9:51 PM, ,1.4570, ,$0.00,
08/11/18,11:32 PM, ,0.0693, ,$0.00,
08/11/18,11:52 PM, ,0.0351, ,$0.00,
08/12/18,12:49 PM, ,0.3886, ,$0.00,
08/12/18,1:00 PM, ,6.7597, ,$0.00,
08/12/18,2:48 PM, ,13.1767, ,$0.00,
08/12/18,4:34 PM, ,3.8447, ,$0.00,
08/13/18,12:23 PM, ,9.3593, ,$0.00,
08/13/18,12:33 PM, ,36.8251, ,$0.00,
08/13/18,12:54 PM, ,0.0185, ,$0.00,
08/13/18,3:11 PM, ,16.2636, ,$0.00,
08/13/18,3:13 PM, ,0.0703, ,$0.00,
08/13/18,3:16 PM, ,63.5097, ,$0.00,
08/13/18,3:23 PM, ,0.0146, ,$0.00,
08/13/18,6:04 PM, ,67.5009, ,$0.00,
08/13/18,6:20 PM, ,24.6474, ,$0.00,
08/13/18,6:20 PM, ,0.0439, ,$0.00,
08/13/18,7:38 PM, ,90.7822, ,$0.00,
08/13/18,7:48 PM, ,0.0683, ,$0.00,
08/13/18,10:19 PM, ,152.9570, ,$0.00,
08/13/18,11:08 PM, ,0.1162, ,$0.00,
08/13/18,11:34 PM, ,8.0429, ,$0.00,
08/14/18,2:21 AM, ,86.3300, ,$0.00,
08/14/18,2:27 AM, ,9.2324, ,$0.00,
08/14/18,1:49 PM, ,19.3564, ,$0.00,
08/14/18,8:40 PM, ,13.9960, ,$0.00,
08/15/18,9:55 AM, ,32.6933, ,$0.00,
08/16/18,5:56 PM, ,45.8535, ,$0.00,
08/16/18,6:25 PM, ,0.7431, ,$0.00,
08/18/18,3:10 PM, ,4.8339, ,$0.00,
08/18/18,3:23 PM, ,9.3085, ,$0.00,
08/18/18,3:32 PM, ,4.2304, ,$0.00,
08/18/18,4:02 PM, ,16.0449, ,$0.00,
08/18/18,4:04 PM, ,8.8427, ,$0.00,
08/18/18,5:30 PM, ,0.3457, ,$0.00,
08/18/18,6:57 PM, ,27.4833, ,$0.00,
08/18/18,6:57 PM, ,8.2021, ,$0.00,
08/18/18,7:39 PM, ,44.3427, ,$0.00,
08/18/18,8:36 PM, ,8.5712, ,$0.00,
08/18/18,8:46 PM, ,3.0136, ,$0.00,
08/18/18,8:49 PM, ,1.0820, ,$0.00,
08/18/18,8:51 PM, ,0.0087, ,$0.00,
08/18/18,8:51 PM, ,0.2441, ,$0.00,
08/19/18,8:19 AM, ,24.3652, ,$0.00,
08/19/18,11:43 AM, ,28.9062, ,$0.00,
08/19/18,12:36 PM, ,5.1269, ,$0.00,
08/19/18,3:02 PM, ,0.6552, ,$0.00,
08/19/18,3:17 PM, ,20.1191, ,$0.00,
08/19/18,3:28 PM, ,21.8232, ,$0.00,
08/19/18,4:13 PM, ,12.5810, ,$0.00,
08/20/18,6:10 AM, ,0.1445, ,$0.00,
08/20/18,6:20 AM, ,89.7167, ,$0.00,
08/21/18,3:36 PM, ,11.2539, ,$0.00,
08/21/18,3:42 PM, ,8.4101, ,$0.00,
08/21/18,3:43 PM, ,0.3662, ,$0.00,
08/21/18,3:50 PM, ,1.1865, ,$0.00,
08/21/18,7:58 PM, ,18.5800, ,$0.00,
08/22/18,11:41 AM, ,9.5888, ,$0.00,
08/22/18,11:41 AM, ,4.9658, ,$0.00,
08/22/18,4:19 PM, ,21.7060, ,$0.00,
08/24/18,9:00 PM, ,40.9980, ,$0.00,
08/25/18,6:54 PM, ,12.1757, ,$0.00,
08/26/18,7:26 AM, ,46.9306, ,$0.00,
08/26/18,11:37 AM, ,26.4609, ,$0.00,
08/26/18,4:03 PM, ,124.8935, ,$0.00,
08/26/18,5:18 PM, ,38.4550, ,$0.00,
08/26/18,6:26 PM, ,9.1064, ,$0.00,
08/27/18,5:56 PM, ,59.5703, ,$0.00,
08/27/18,7:13 PM, ,0.2177, ,$0.00,
08/27/18,7:13 PM, ,0.4462, ,$0.00,
08/27/18,7:28 PM, ,9.6386, ,$0.00,
08/27/18,7:28 PM, ,33.2763, ,$0.00,
08/27/18,7:36 PM, ,7.2812, ,$0.00,
08/27/18,7:43 PM, ,1.2763, ,$0.00,
08/27/18,9:36 PM, ,55.7246, ,$0.00,
08/27/18,9:39 PM, ,26.8291, ,$0.00,
08/28/18,9:39 AM, ,16.4072, ,$0.00,
08/28/18,12:27 PM, ,176.2792, ,$0.00,
08/28/18,2:36 PM, ,114.1025, ,$0.00,
08/28/18,8:58 PM, ,130.2666, ,$0.00,
08/29/18,10:20 AM, ,52.7441, ,$0.00,
08/29/18,10:39 AM, ,0.9453, ,$0.00,
08/29/18,10:57 AM, ,0.1787, ,$0.00,
08/29/18,10:59 AM, ,0.5312, ,$0.00,
08/29/18,3:10 PM, ,18.6494, ,$0.00,
08/29/18,7:06 PM, ,19.0458, ,$0.00,
08/29/18,7:42 PM, ,3.7197, ,$0.00,
08/30/18,9:46 AM, ,175.7861, ,$0.00,
08/30/18,12:44 PM, ,5.5214, ,$0.00,
08/30/18,12:51 PM, ,0.3007, ,$0.00,
08/30/18,7:37 PM, ,41.8183, ,$0.00,
08/31/18,12:54 PM, ,16.2197, ,$0.00,
08/31/18,2:43 PM, ,37.3984, ,$0.00,
08/31/18,6:19 PM, ,37.0009, ,$0.00,
09/01/18,8:40 AM, ,25.1230, ,$0.00,
09/01/18,9:45 AM, ,13.9033, ,$0.00,
09/01/18,9:49 AM, ,3.0136, ,$0.00,
09/01/18,9:56 AM, ,2.0097, ,$0.00,
09/01/18,10:04 AM, ,1.1845, ,$0.00,
09/01/18,10:05 AM, ,0.0439, ,$0.00,
09/01/18,12:59 PM, ,8.2158, ,$0.00,
09/01/18,4:54 PM, ,72.5136, ,$0.00,
09/01/18,7:34 PM, ,11.8046, ,$0.00,
09/03/18,8:43 PM, ,3.4560, ,$0.00,
09/04/18,5:15 AM, ,2.0126, ,$0.00,
09/04/18,5:40 AM, ,0.1640, ,$0.00,
09/05/18,4:02 PM, ,6.5126, ,$0.00,
09/06/18,9:31 PM, ,0.6777, ,$0.00,
09/07/18,8:47 AM, ,0.0615, ,$0.00,
09/08/18,12:40 PM, ,9.1503, ,$0.00,
09/08/18,1:27 PM, ,1.9365, ,$0.00,
09/08/18,1:29 PM, ,0.1865, ,$0.00,
09/08/18,1:36 PM, ,1.4140, ,$0.00,
09/08/18,1:39 PM, ,1.4824, ,$0.00,
09/08/18,1:48 PM, ,0.0205, ,$0.00,
07/09/18,9:49 AM, ,104.2724, ,$0.00,
07/09/18,10:19 AM, ,9.1933, ,$0.00,
07/09/18,10:51 AM, ,2.9873, ,$0.00,
07/09/18,10:52 AM, ,15.2919, ,$0.00,
07/09/18,11:28 AM, ,9.7138, ,$0.00,
07/09/18,11:35 AM, ,0.2265, ,$0.00,
07/09/18,11:35 AM, ,9.5468, ,$0.00,
07/09/18,11:37 AM, ,9.5429, ,$0.00,
07/09/18,11:37 AM, ,9.5917, ,$0.00,
07/09/18,11:40 AM, ,9.5683, ,$0.00,
07/09/18,11:41 AM, ,9.5224, ,$0.00,
07/09/18,11:44 AM, ,9.5927, ,$0.00,
07/09/18,11:45 AM, ,0.0283, ,$0.00,
07/09/18,11:46 AM, ,9.5615, ,$0.00,
07/09/18,11:47 AM, ,9.6738, ,$0.00,
07/09/18,12:16 PM, ,3.4746, ,$0.00,
07/09/18,12:16 PM, ,9.2167, ,$0.00,
07/09/18,2:05 PM, ,9.3261, ,$0.00,
07/09/18,2:15 PM, ,0.1865, ,$0.00,
07/10/18,7:17 PM, ,162.7695, ,$0.00,
07/10/18,8:09 PM, ,1.4287, ,$0.00,
07/11/18,7:00 AM, ,20.9375, ,$0.00,
07/11/18,8:47 AM, ,96.0068, ,$0.00,
07/11/18,9:22 AM, ,5.7851, ,$0.00,
07/11/18,5:43 PM, ,1.7978, ,$0.00,
07/11/18,7:46 PM, ,7.6142, ,$0.00,
07/12/18,7:46 AM, ,17.5507, ,$0.00,
07/12/18,8:26 AM, ,4.3144, ,$0.00,
07/12/18,11:56 AM, ,18.9384, ,$0.00,
07/12/18,12:05 PM, ,1.4746, ,$0.00,
07/12/18,12:06 PM, ,0.5927, ,$0.00,
07/12/18,12:07 PM, ,0.2431, ,$0.00,
07/12/18,12:07 PM, ,0.0146, ,$0.00,
07/12/18,12:11 PM, ,3.3251, ,$0.00,
07/12/18,12:30 PM, ,0.0546, ,$0.00,
07/12/18,12:34 PM, ,0.2402, ,$0.00,
07/12/18,2:13 PM, ,2.0859, ,$0.00,
07/12/18,2:32 PM, ,25.7714, ,$0.00,
07/12/18,2:37 PM, ,53.5253, ,$0.00,
07/13/18,7:13 PM, ,108.8300, ,$0.00,
07/14/18,6:29 PM, ,0.5185, ,$0.00,
07/14/18,6:34 PM, ,0.8378, ,$0.00,
07/14/18,7:08 PM, ,0.6220, ,$0.00,
07/15/18,5:45 AM, ,4.9755, ,$0.00,
07/15/18,7:58 AM, ,8.5009, ,$0.00,
07/15/18,12:31 PM, ,114.7578, ,$0.00,
07/15/18,1:29 PM, ,1.0000, ,$0.00,
07/15/18,3:29 PM, ,47.7480, ,$0.00,
07/15/18,3:50 PM, ,7.0039, ,$0.00,
07/15/18,5:50 PM, ,48.2705, ,$0.00,
07/15/18,6:11 PM, ,3.9658, ,$0.00,
07/15/18,8:41 PM, ,547.3085, ,$0.00,
07/15/18,9:09 PM, ,3.7675, ,$0.00,
07/16/18,7:48 AM, ,26.9091, ,$0.00,
07/16/18,12:03 PM, ,13.5117, ,$0.00,
07/16/18,2:58 PM, ,38.5214, ,$0.00,
07/16/18,4:32 PM, ,4.5136, ,$0.00,
07/16/18,11:32 PM, ,28.5556, ,$0.00,
07/17/18,4:43 AM, ,10.7519, ,$0.00,
07/17/18,2:01 PM, ,32.4501, ,$0.00,
07/17/18,2:19 PM, ,12.0019, ,$0.00,
07/17/18,2:31 PM, ,3.2646, ,$0.00,
07/17/18,5:45 PM, ,201.3574, ,$0.00,
07/17/18,6:10 PM, ,1.3525, ,$0.00,
07/17/18,8:10 PM, ,9.5234, ,$0.00,
07/17/18,8:27 PM, ,2.2490, ,$0.00,
07/18/18,6:46 PM, ,67.0205, ,$0.00,
07/18/18,6:56 PM, ,4.2871, ,$0.00,
07/18/18,8:56 PM, ,1.9072, ,$0.00,
07/19/18,7:45 AM, ,26.5625, ,$0.00,
07/19/18,7:53 AM, ,0.0849, ,$0.00,
07/19/18,7:57 AM, ,3.5429, ,$0.00,
07/19/18,8:19 AM, ,0.2548, ,$0.00,
07/19/18,8:19 AM, ,0.0263, ,$0.00,
07/19/18,8:51 AM, ,0.4326, ,$0.00,
07/19/18,9:38 AM, ,8.0742, ,$0.00,
07/19/18,9:42 AM, ,6.6220, ,$0.00,
07/19/18,9:55 AM, ,14.7939, ,$0.00,
07/19/18,10:01 AM, ,0.4072, ,$0.00,
07/19/18,10:03 AM, ,0.4082, ,$0.00,
07/19/18,10:07 AM, ,0.7968, ,$0.00,
07/19/18,10:35 AM, ,1.6933, ,$0.00,
07/19/18,10:45 AM, ,19.0214, ,$0.00,
07/19/18,10:58 AM, ,0.5097, ,$0.00,
07/19/18,11:04 AM, ,0.4101, ,$0.00,
07/19/18,11:16 AM, ,5.3417, ,$0.00,
07/19/18,11:20 AM, ,40.9023, ,$0.00,
07/19/18,11:31 AM, ,0.1494, ,$0.00,
07/19/18,11:53 AM, ,8.2919, ,$0.00,
07/19/18,12:18 PM, ,0.0107, ,$0.00,
07/19/18,12:30 PM, ,0.0292, ,$0.00,
07/19/18,12:39 PM, ,17.9921, ,$0.00,
07/19/18,12:48 PM, ,0.0371, ,$0.00,
07/19/18,12:53 PM, ,4.3828, ,$0.00,
07/19/18,1:29 PM, ,0.3193, ,$0.00,
07/21/18,6:23 AM, ,21.8437, ,$0.00,
07/21/18,7:06 AM, ,7.8916, ,$0.00,
07/21/18,7:15 AM, ,1.2861, ,$0.00,
07/21/18,7:23 AM, ,0.2148, ,$0.00,
07/21/18,9:11 AM, ,8.6328, ,$0.00,
07/21/18,9:34 AM, ,61.0244, ,$0.00,
07/21/18,9:53 AM, ,0.4746, ,$0.00,
07/21/18,10:03 AM, ,2.0107, ,$0.00,
07/21/18,10:30 AM, ,4.7177, ,$0.00,
07/21/18,10:31 AM, ,9.4707, ,$0.00,
07/21/18,10:33 AM, ,4.7675, ,$0.00,
07/21/18,1:23 PM, ,2.2265, ,$0.00,
07/21/18,1:36 PM, ,4.7607, ,$0.00,
07/21/18,5:03 PM, ,21.5400, ,$0.00,
07/21/18,5:20 PM, ,66.9140, ,$0.00,
07/24/18,2:59 PM, ,170.9199, ,$0.00,
07/24/18,4:29 PM, ,7.3740, ,$0.00,
07/24/18,4:46 PM, ,5.1806, ,$0.00,
07/24/18,8:54 PM, ,81.5078, ,$0.00,
07/24/18,9:23 PM, ,186.4814, ,$0.00,
07/24/18,9:55 PM, ,0.0419, ,$0.00,
07/24/18,10:06 PM, ,10.7792, ,$0.00,
07/24/18,10:09 PM, ,0.0107, ,$0.00,
07/24/18,10:12 PM, ,7.8632, ,$0.00,
07/25/18,7:09 AM, ,169.7480, ,$0.00,
07/25/18,6:24 PM, ,15.0439, ,$0.00,
07/28/18,9:19 AM, ,143.5478, ,$0.00,
07/28/18,11:05 AM, ,8.7988, ,$0.00,
07/28/18,11:24 AM, ,8.2031, ,$0.00,
07/28/18,11:28 AM, ,24.0751, ,$0.00,
07/28/18,11:29 AM, ,0.7226, ,$0.00,
07/28/18,11:39 AM, ,0.1123, ,$0.00,
